   2.5000000e+00   5.0000000e-01
   7.5000000e+00   1.5500000e+01
   1.2500000e+01   2.2500000e+01
   1.5500000e+01   1.2500000e+01
   1.5500000e+01   2.4500000e+01
   1.6500000e+01   1.8500000e+01
   1.9500000e+01   3.4500000e+01
   2.2500000e+01   1.4500000e+01
   2.3500000e+01   2.6500000e+01
   2.9500000e+01   3.4500000e+01
   3.1500000e+01   3.9500000e+01
   3.5500000e+01   2.7500000e+01
   3.6500000e+01   3.4500000e+01
   4.5500000e+01   5.5000000e+00
   4.9500000e+01   2.4500000e+01
